,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,Class
0,-9.533910606820214,15.32535078934088,-3.2112920181524176,0.4014727249680887,1.1006293050220337,-5.128238304750846,0.1942492135468461,0.7104898234072081,0
1,-10.60679858426945,1.2165053426225516,-2.11185063340531,-1.5574538146919372,-0.7428767642970888,-0.9725789676145369,1.1923946813221526,-0.32717114733271335,0
2,-6.500137685225851,-6.706763480211779,0.4937100385516056,-2.809776189163826,-0.13146345709433493,-1.254085670585896,0.8794747843718753,-1.4818734661619835,0
3,-12.671211335176949,9.884128942395748,-1.3994552997093375,-1.8205455419849492,-0.14914952373599322,-4.476530885506327,0.5143775152557444,-1.2006097551970336,0
4,-11.708949090032355,6.6944102238455665,-0.7894647886444959,-1.342465841626282,-0.13960152625459055,-2.946680755355459,0.1979609164820717,-1.3965082133843767,0
5,-13.112616843732525,-0.9538728614411782,-3.357288641611836,-0.4668357499993978,-2.126623912714714,0.2773952035785401,2.642117610427116,1.6557608826722943,0
6,-12.744801377507924,3.823839107884999,-1.0006947507135515,-1.2408108933387836,-1.013032064187397,-1.8516046279358798,0.6512640596543404,-0.8401622021273898,0
7,-11.447585210997016,0.5656544147497887,-1.5649916486632418,-0.5509130955856598,-1.3841557358678087,-0.164416020531442,0.9921479997269016,0.3424705589567333,0
8,-5.27664216169074,-8.259323222977361,-2.466473768889458,-3.1050900226764764,-0.9974969857268086,-1.3659650282011349,2.8391121706748934,-0.011500917991596527,0
9,-11.816593115560115,-2.123161602915335,-2.306398738706621,-2.6053997393523014,-1.3558778158314535,-1.5822000914560312,2.2224698263921097,-0.5493527038363368,0
10,-2.243913364287901,-8.625201376792397,-1.4146453837179565,-3.5432002665680944,-0.9443612502934671,-1.9997295977360383,2.524730205610876,-0.8898954923188124,0
11,-11.541879293002822,7.6697006144539,-2.7282865618702603,-1.5323177194826612,-0.5548559291861512,-3.613368455076344,1.1754298436517239,-0.7960409320878599,0
12,-7.58912538298003,-6.830571654839626,0.43822470422319004,-2.3319897289616067,-0.5372496613596129,-0.7513710653705019,0.9400793878757336,-1.2569882628715177,0
13,-11.517034112209693,2.010461482725094,-3.0360109993570803,-1.703338691715287,-1.801204774940463,-1.8731611551359855,2.0848623110026634,-0.1114727887782104,0
14,-11.944575479018749,9.295351964315632,-3.0158470813479203,0.2765092001905123,-0.5224527266579595,-2.1179707004879744,0.6781275472073043,0.7441675166991247,0
15,-12.596829839944899,0.9923988758949751,-2.439006265641575,-2.2123108845811177,-1.1131527360564009,-1.6035596656054916,1.926393740955183,-0.21178181578890226,0
16,-12.046371253348546,9.420983575408016,-2.2265837945617735,-1.2913744671397793,-0.03161402876828601,-3.9227215319103026,0.9716880973296074,-0.5347432159064087,0
17,-3.128940584010065,-8.149942166229936,-0.8978504924296125,-2.494420682488828,-0.29965483976719653,-1.005898768961463,1.6345687620712115,-0.30836786412573436,0
18,9.751247942353592,-5.701250803856064,-0.6754123848042146,-2.512399210864751,-0.5738923473589383,-3.720283984427609,1.7361650445763592,-1.2708629483740959,0
19,-1.8482988035960313,-9.039049566180662,-1.9882970791399917,-1.2625269148969438,-1.0461842964144563,-0.3867118487517542,2.2075341749088304,0.5979281542174697,0
20,4.032653365017126,-7.806087441364795,-1.2403393599948214,1.3536172641910764,-1.267544438500783,0.7328265900396185,1.6858929060619336,2.3763270376445105,0
21,-13.359189408238082,3.4056846395857487,-1.0516251486490416,-1.019889959450705,-1.1883373796762737,-0.9628885220203545,0.828636291336629,-0.5922706191660161,0
22,-13.559408803046693,7.45661675484677,-2.4784319352916637,-1.1384341071877104,-0.6827175981299596,-2.614275159941376,1.2540962894615606,-0.2773555814805674,0
23,2.8288449506125284,-9.690983525801112,-1.5289653027395929,-1.2507476827226847,-0.7803105276292039,-1.4916386565662367,2.1275997897821224,0.21041805173130101,0
24,1.97750120124761,19.797616613506293,-1.9912761134559482,3.170016180628277,6.0579382535436705,-4.538889760754616,-2.496484277639122,4.284249153041159,0
25,5.725718866495367,-9.848234641955905,-1.9138628694503244,0.2726511307391961,-0.3531830565636678,-0.8209313716403903,1.5736861624315739,1.605971944020575,0
26,-7.148349279742319,-5.772542634499981,-1.041270476443769,-2.0636433614609233,-0.7366360674366681,-0.616239375902975,1.4429924060590724,-0.4949070828769029,0
27,-6.4109611029162,-6.475664326007455,-2.9908060876894575,-2.8514826129557873,-1.630524126703063,-0.7227195989741616,3.144537230420773,0.3939332900300189,0
28,-10.761064832020253,15.42021208325648,-3.0881707779394016,0.5265582598053418,0.7088101087915638,-4.226730313440753,0.19730298772765575,0.7699134394743532,0
29,-12.714259918681861,11.454807610899175,-2.738606849730532,-0.8443050624599977,0.08725500510778855,-3.79888397059944,0.9176858607633216,-0.16669630969485372,0
30,-13.270843432928373,10.53267580165119,-3.632648835259804,0.5817948964228529,-0.7867164930939448,-1.4588508683891397,0.9629913044165459,1.2680381997967087,0
31,-12.903894620191213,2.726262356287589,-2.1989892761504914,-1.4570495331306157,-1.3642097414267407,-1.5388949805980316,1.3398841707967124,-0.15651442101400126,0
32,-5.9547991791513635,-7.339587530091571,-1.7505747390479245,-0.9130719521809803,-0.8715122218026004,0.5414109466428894,1.7039603710665752,0.8193824048360936,0
33,10.58343074543758,-2.907950837595711,-1.4164163574031212,1.0734110331625801,-1.7286197919962971,-1.0138534052666681,1.746750556001832,1.3333532563430646,0
34,-12.905889085970475,1.5685388957182265,-1.4640146878592206,0.07486026964020179,-1.8743955186184214,0.49015286293102944,0.9625679281175747,0.9155411045433545,0
35,-3.5223215429060986,-7.566346809801578,-1.3812417637743053,-2.8737984555769533,-0.8308314435511717,-1.377770207922287,2.0592652877656983,-0.835218663899205,0
36,-5.187300638426838,-7.296786515039079,0.34905919105552147,-3.386815420437604,-0.7499568380492905,-2.0972333180152325,1.16837185908872,-1.7991233359999075,0
37,-2.4348753169497983,21.189691610520526,-4.295822326328701,3.7914929771449892,4.113947377811821,-4.112488654615862,-0.9128548241610357,4.400830043115374,0
38,-1.6392165442293147,-8.777808119146055,-1.1170795079748412,-1.9511001450649643,-0.7497910568627804,-1.0055452710861854,1.7715304967336307,-0.17596212389724034,0
39,0.27523131511209603,-7.877937474618635,-1.1516158710388573,-1.876242768290414,-0.05631187508585267,-0.903190040172478,1.5348694184968257,-0.21408842502993525,0
40,-4.883608473179677,-7.619493363353595,-1.610998221705727,-0.6568162397730798,-0.5596701415754604,0.8890193058170078,1.4534305565723344,1.106221794280093,0
41,0.25635522507775,-10.710027476430266,-1.8271687036027393,-0.12138636163120164,-0.7890978562233393,0.12386373923176008,1.9020946307195328,1.5316933459873827,0
42,5.561069539393401,-8.86189556980596,-1.8008622765042068,0.2400358322922833,-0.6753027592069969,-0.6991072401636635,1.7231665913010576,1.7365409744435147,0
43,-11.589948870702024,16.972767073346052,-2.322941444524159,-0.010290853311111459,0.5635718904807551,-4.982398888356807,0.05546363752054084,0.21926362768330998,0
44,-7.0528158858434615,-6.933599504203372,-3.0015704539571284,-2.1829058239436203,-1.8007800076991498,-0.6545063695658766,2.868208240170297,0.5345738229777357,0
45,-13.28674571979845,7.141513746589097,-4.118602565080852,0.5659112052545687,-1.4608759879646886,-0.9665325160738698,1.667254330186441,1.8252943276999776,0
46,11.983578359054171,-1.840932879840619,-1.4906018261940406,0.3777265417430309,-1.2840275350976524,-2.0732553567977074,1.3756548567640203,0.40753600188075606,0
47,-5.324439614872601,-8.749840449219484,-0.8777337971316707,-3.8363520666366258,-0.43560260668005446,-2.121511545598108,2.052673652230964,-1.350395493760175,0
48,-1.7238165316126473,-8.89770870298831,-1.3743266307855304,0.4017458460555956,-0.48569878584183734,1.1372882499733035,1.3380288018745263,1.667736765303394,0
49,-12.476470648953384,7.38546949673664,-3.4391763256863914,0.4802250530765734,-0.9479623547264505,-0.9097718436579285,1.1602569559725797,1.358822584387878,0
50,3.7905926362510094,-8.429728588565158,-1.3062976814857714,-0.7864804758836716,-0.6506866366921868,-0.9631642248840354,1.5356036079384416,0.5814375487628631,0
51,-13.138614105344871,2.7542650479932345,-2.4511096162877553,-1.6423223708061667,-1.3470981097684334,-2.0980636281229197,1.8148865939936907,-0.19464982459566993,0
52,-2.262205846668725,-9.106175469258678,-1.5243568943171206,-1.7000365716391759,-0.047287138243828686,-0.3870878141640647,1.7372344364170305,0.2950262836514467,0
53,-1.3986837170419681,-9.011408390655863,-0.75335985353355,-0.029163992605180322,-0.5535282130008841,0.33624000516268715,1.2649723507562782,0.9700925158562241,0
54,-1.7487205424798555,-9.59167240178482,-0.39142534394632666,-2.470840159987369,-0.040633911720298066,-1.3730020296667305,1.4764132729377484,-0.5178003838296581,0
55,-5.614129457320101,-7.459478053192968,-0.031225568492374567,-2.547555863102376,-0.24207022299169623,-1.086851603110989,1.1903890095348981,-1.0181467034079013,0
56,-13.022407744118638,0.3996587089579935,-1.839413848697578,-1.4779392892581455,-1.559188120563069,-1.113586497985529,1.780183431490899,-0.08402112151929653,0
57,-11.547408656122123,11.683386304155071,-2.892972976959698,1.5731351144501857,-0.20802415942059993,-1.6904181020095135,0.25558284534931097,1.3793997852509121,0
58,-14.06497029082496,3.277433215768677,-1.9517417085207451,0.27531138367864605,-1.7854885824617646,0.6004147218489928,1.2136336467345243,0.9510011536928421,0
59,-0.3992135577253585,-7.744112614966477,-0.9649955810913033,-1.9779847737523206,-0.4198011000123443,-0.8572734520209594,1.6673829235663977,-0.3347229834844434,0
60,-11.319002439328727,0.29964776757518125,-2.5419947056815793,-0.5507907677236725,-1.2884579693009406,0.009625163534143777,1.5939598506403707,0.9472224888463595,0
61,-9.645593389077966,-5.054196686681545,-3.1398790031958086,-2.092998465443471,-1.6754199875505011,-0.5729608213754842,2.7424202463186393,0.5747655946102694,0
62,-7.247518702890588,-6.399448871430584,-2.8148244482485962,-1.2556182469347268,-1.5128224089368878,0.1405441554078306,2.500838239879276,0.9563858504644667,0
63,6.219999503011877,-8.369235257661707,-2.2982781851040017,0.4067412038082229,-0.776944387025364,-0.6957519718120739,1.8626472235933358,1.7897914638171832,0
64,-9.80980933125932,15.46079969118093,-3.688117096153066,2.6236614029617678,0.7199854095842546,-2.044172133756143,-0.0397506685722151,2.6111626991106385,0
65,-3.642230297974298,-8.300426612508147,-1.6737064555980115,-2.360620716963391,-0.7552813922874546,-1.0153212136522445,2.2203688262059345,-0.07325992076227927,0
66,9.99214628523393,-4.4057041998909,-1.5836539150395308,1.0209667107935414,-0.9444952470538778,-1.302572269957041,1.287287375678638,1.1832743072076362,0
67,-10.805943008273584,-3.26010379908836,-0.30919772351337427,-1.8944291993950713,-0.8678903444940067,-0.1953648034234421,0.9704473402004657,-0.8046220831825994,0
68,-3.8718648535885287,-9.466073854470885,-1.8773332263505047,-1.2817320333612234,-1.0441221850841584,-0.3501928411117017,2.3318781700100657,0.7181479773718284,0
69,-7.950217838400966,-6.9585542624814405,-1.0286975832754675,-2.3685794514080674,-0.9806311266038734,-0.581881884749449,1.679409893325934,-0.4239825447156582,0
70,-9.992398082201188,-1.6685580509634381,-1.844714923935228,-2.7100740143137267,-1.1713316342624425,-1.963673445896549,1.8066457353291399,-1.1198519280191979,0
71,-5.38990661009123,20.834520743217823,-4.701669094081282,4.946083091026808,2.4518431234393394,-2.9363714300043893,-0.5287869705032042,4.944685907891836,0
72,-0.5386415728324802,-8.937389311559294,-0.639988506203615,-3.8583301677441453,-0.3416414318657268,-2.6502478164714707,1.8840399693567944,-1.6392572262937097,0
73,6.5100891100121725,-8.750632884971068,-1.1937947344316195,0.43223105450826127,-0.15944989461087977,-1.2253606874336558,1.2779427349219084,1.0046632839460696,0
74,-13.943874747390282,4.331114101063887,-2.0235786698383267,-1.0541946337189783,-1.332330372412406,-0.8969371751925133,1.0706317586102978,-0.15689738423307992,0
75,-6.475039926897967,-6.364758214827964,-2.118186109202787,-1.3336814604826632,-1.239790727578952,-0.18481705009659077,2.207818235356623,0.4232214089219409,0
76,3.4455946031433995,-8.218079271511947,-1.259900093200733,-0.6260763815988801,-0.28605189454879376,-0.8507902598063928,1.4785225556736088,0.4457419754465305,0
77,-4.574479953938261,-7.813297965201164,-0.4836916371188449,-1.0317834763505656,-0.7259752476255659,0.06216519467368281,1.199625750646132,0.32453740123555336,0
78,-11.967925326101323,12.568520839665748,-3.876589128498204,2.1228310563559867,-0.4375433338937451,-1.3681304363146372,0.5743863138031129,2.4014710319174752,0
79,9.18732743452053,-5.158651504032039,-1.0438654785669943,-2.3796076992759168,-0.5255689102706769,-3.1094386972568366,1.801599437858923,-0.8928258456641565,0
80,1.183271986002959,-10.081368848725923,-0.519707719567416,-0.07523657620375945,-0.31477952435728085,-0.19990677480193553,1.2659030067917265,1.0566711871722272,0
81,-6.455185470842306,-6.154418434083109,0.0383531907853899,-3.026194822873183,-0.12716733922817447,-1.265138888921606,0.95882393110845,-1.3254901069107887,0
82,-13.182317277457262,5.325674651208546,-1.3648161694052394,-0.06458309207082336,-1.3592268591707672,-0.9336276885801791,0.6242188758920322,0.1325922850817869,0
83,14.43813168697751,5.258196692938638,-0.6701036266605871,1.448882552738645,-2.5162627750894537,-1.9774018983327708,1.1507814163884236,0.025458628846226072,0
84,-11.953527624018012,7.1737420338358815,-1.917651126551925,-1.8472594021109563,-0.32120636367183275,-3.6563376686318954,0.9118623602152272,-0.9625649893112115,0
85,-13.408260823875972,6.731419481130397,0.13822427328548748,-1.306648930708378,-0.8559303957335112,-2.210620966955057,-0.05575947734056985,-1.1960641413408721,0
86,5.129360468546912,-9.565021454528434,-0.104739474203013,-1.5514599775715443,0.08466497293550113,-2.400392683410558,1.1938184774465552,-0.38656210737341884,0
87,7.859148725905756,-6.831803637270921,-2.207882627094061,-0.16933343495175635,-0.29137785281750217,-1.463145575055286,1.6880815684465962,0.8057622396577575,0
88,-6.01409031132216,-6.721034503474899,-1.1674338959752293,-4.122441233247256,-0.9332208242817335,-2.4297087496731864,2.127095227956887,-1.6341017194679899,0
89,-9.510960581206405,-3.5716766203335197,-1.5806233346968523,-1.1504080490981479,-0.8844455875777977,0.3880588501459665,1.383004505690673,0.3128823617782961,0
90,-12.266094415282044,11.618261672688213,-2.707819005403556,-0.11214817071723293,-0.05459564320250335,-3.369406535947116,0.5573565107668559,0.11183423468625908,0
91,9.976528261140341,-4.4123880443895676,0.032742444214324706,-1.7394306307096317,-0.6412147703984314,-3.2822086976738265,1.4097892571242374,-1.3894049558560946,0
92,-11.467900780283337,14.887596209883707,-2.0797150309816828,1.8913120424990295,0.08405785411897804,-2.6083792673631327,-0.3143940900651998,1.0631638514686619,0
93,-11.270409836292014,-1.369303092341791,-1.7169239894829775,-2.4441281639211816,-1.0186310431416357,-1.4904601175877397,1.746824704462914,-0.5930235258011171,0
94,-3.9784799390522525,-8.631866455004925,-0.008376637299543521,-3.123984578646924,-0.20924471054298355,-1.5280056274298663,1.255982108027156,-1.2032329334156024,0
95,-7.853213008437988,-5.191282696203722,-2.0879030477254963,-2.669122595961584,-1.0236423462082422,-1.1739909267530897,2.2217625457082395,-0.3385711891762519,0
96,-12.33146450264785,6.566866281195291,-2.495898530369935,-2.369472299879758,-0.5011142725156705,-3.582031314865473,1.2128882000092833,-0.9547100414790777,0
97,-11.658050430142035,2.3184828189996267,-3.999699659430673,-1.553040800877539,-2.0257837168453063,-1.513551978911309,2.6684868155722583,0.47625770337679074,0
98,-8.593834264084808,-4.098541701862295,-2.1934226522214324,-3.044234889848079,-1.2049141805692773,-1.7311665779264265,2.3440182232495825,-0.7510395573039446,0
99,-14.040281806264183,3.5415037708120547,2.0606658112111043,0.7465494965029223,-2.4844879757368887,0.3308504967372383,-0.7546319240277124,-0.18531137832545158,0
100,-14.396791605280423,12.607117804533566,0.9067753460338936,2.141130999824915,-2.28178884214326,-2.2675819264175217,-1.0598628899781328,0.34909503897429217,0
101,-12.929008284412848,-0.6714406865410685,1.350366067214364,-0.06462339966079256,-2.5458756469264268,0.27130768595340626,0.15311924243978492,0.06733726068872353,0
102,4.905967514743684,-9.680183679744154,1.0787639173206562,0.703681063651814,-1.1364640720247763,-0.6207330689446815,0.4770948493969125,1.4003980546257164,0
103,-4.5842983041179135,-10.919132326563485,2.3063909467697195,-0.17250833350872696,-2.1438748169569553,0.6560707061281256,0.33594951247557003,0.8646154226283921,0
104,15.106127736990011,2.997476331881206,0.4615272598055291,2.348652157193679,-3.364238351516897,-1.8845998367553838,0.8100537747869221,0.9579589888681738,0
105,14.70785368675882,2.2955574490846296,1.4535626031841886,1.6655926397921705,-2.9965626300226256,-2.400598756178937,0.3449080608578843,0.15248234921725856,0
106,12.33721643775899,-3.3057996428215883,2.0209551839322417,1.9767373773408456,-1.5815979460905774,-2.123624391002081,-0.6410177915074535,0.5864278082149604,0
107,10.988251667198586,-5.62737726728042,1.1763259551416043,1.1594316815792205,-2.2548059756961463,-1.9995664430636422,0.5106390182200866,1.0082072042487367,0
108,-14.65499492880457,4.906446631325825,0.2466998318192486,1.1438834852676858,-2.739598702864089,0.23821647182333106,0.035597176092199145,0.8765077335993909,0
109,-14.490869920426618,5.998731965143609,0.927629602804128,1.1445480803602899,-2.5624173428642263,-0.45044024687455764,-0.45766252483413705,0.35096557683333873,0
110,-3.064361894570666,-10.938316890989883,1.108766706753411,0.2578514286423972,-2.0800307761576966,0.5645339631881747,0.9576378678064061,1.4184147013117094,0
111,-6.785420591816865,-8.348820995906298,2.739640855441099,-0.7526211486606881,-1.3315106484380628,0.5722707049691437,-0.28456198308548686,-0.33053761594116976,0
112,0.8419662915661204,-9.653589318614028,2.328093609599402,-0.19044238897648968,-0.7543165217443955,-0.45568511393401206,-0.44648416286618486,0.14107213626219717,0
113,14.317764609385108,1.655808807585095,0.6454669046884638,1.3782702143933223,-2.9434489287466388,-2.2243661043475966,0.9789612135152939,0.44427465504840674,0
114,-9.298435438750666,-7.23335851538466,1.5404928606628525,-1.1057586662019354,-1.7460146845548334,0.6059915401709726,0.49612819726099244,-0.003970527867027229,0
115,-13.416519998513152,2.896267726497492,1.1636718862463746,0.28848804771729747,-2.3001171842768393,-0.2799276914061699,-0.08674055599904751,-0.05533763788806509,0
116,-14.44947845070603,8.079655237838127,0.12193614455044832,1.1137052332486348,-2.0789832862517965,-0.787939409278795,-0.22270385858929131,0.39340824129204555,0
117,-0.8054107986383693,-9.41573525559067,-0.06949178248501298,-0.6900945766763954,-1.3546671326066966,-0.35866417809319073,1.2572626648202232,0.9030088632381619,0
118,-10.59001337220208,-4.362334540255312,0.7999793618084939,-0.4026336921491874,-2.0088390097241353,0.7419526813072264,0.40931143270032666,0.39995889754673614,0
119,-8.79994508843092,-5.160985163337232,0.7220541175099175,-1.1230402335750347,-1.127427355556572,0.36273651883648905,0.10936555814119087,-0.18097545262922138,0
120,0.7200936159888249,-10.742563351635885,2.4311207724551847,-0.011461503838027465,-0.6353316996314444,-0.16157095587920478,-0.3605517116785504,0.4070787196842207,0
121,-0.6765370143458116,-11.436904437384804,2.756742803927839,-0.06341538566967131,-1.2769374606113466,0.02366314241164047,-0.24255419907606424,0.634806224542988,0
122,-1.9831869885989573,-9.931939377376999,2.1963618208464224,-0.43782772864011266,-0.8316547609900615,0.040909884276392944,-0.2839348485144162,0.22687451717819607,0
123,-13.983127887566017,8.08015921810379,1.6171496195398372,1.325431467676092,-2.043763856963457,-0.5693573849561395,-1.0556059297705356,-0.11306855111327829,0
124,-2.43511707877209,-10.728275969139707,2.5975277642027432,-0.6252508104901802,-1.011048188977719,-0.04272440673652883,-0.46156836781091926,0.019807936195944564,0
125,-14.06174324596114,5.88249193160068,0.3609625216507508,0.4462846421401142,-1.9891979469137009,-0.809231578359249,-0.14213653414509908,9.416337517864637e-05,0
126,-12.229002638570527,18.28456047476235,-1.4068683637616752,5.034859374786705,-1.4260263102027813,-2.4163989126715046,-0.7691954855066641,3.2631760148602797,0
127,14.99347325598462,0.8406858795727148,2.0998107351412996,2.0885274357047194,-2.9356907847160176,-2.5606063452933525,-0.058402138380445834,0.17421719395130852,0
128,-8.914967912555088,-7.597101475986861,1.01553661448004,-0.3887395947847436,-2.3575797361567075,0.8791453467688353,0.9074327073205972,0.846866635357227,0
129,8.681558890885281,-9.173714147420819,2.805931296909496,1.0525977348940558,-1.2550397792868437,-1.9711141718902923,-0.662710024797704,0.4467951612941845,0
130,-13.806204821054052,12.239590304858813,0.4896761225219115,2.2584804865943386,-1.686048282494856,-1.2403435917866785,-1.271393579060753,0.5672177960538931,0
131,-14.484997337143525,7.498254287246279,-0.4906151993319483,0.7716814801273052,-2.0235904771035806,-1.1185609540555261,-0.010091281916642547,0.43555911923110024,0
132,-12.501740370479485,0.5832720556400133,1.2281273969603927,-0.2542207164429139,-1.7367222498702262,0.0727990285607234,-0.5385039894065546,-0.4629829026931459,0
133,14.427759699933256,6.30292151464335,0.7775208129674552,2.4968491477150616,-3.355805335313553,-1.0937930645047762,0.5719685977965696,0.7833226514536987,0
134,-14.600433179381614,9.224404259148367,1.573199123380217,0.780874233982064,-2.106064758121939,-2.068220599621394,-1.0426258159658626,-0.7773245094991783,0
135,7.685276576821097,-6.959031892562068,1.2585882831305644,1.2182730320932578,-1.1772912591574538,-0.9057633116522468,0.020007924873540972,1.239568648227039,0
136,-14.399263870446006,3.3518753683313673,1.834549672216783,0.2496160241633388,-2.5133131437955254,-0.22948791333420804,-0.46433237127424887,-0.5688312899455903,0
137,-7.5799819576988785,-7.1316283470875375,1.1118126455666189,-1.0764585536295663,-1.3683819227865863,0.3750656084885863,0.32366024532256943,0.07500270569949474,0
138,-14.640012904823436,8.171371760045481,0.3437807400116748,0.4841101972519706,-2.2458161152591036,-2.014322686319507,-0.26971722398179043,-0.16121001809996238,0
139,-15.000980897238746,8.515479726384633,0.8824994771969106,0.7528959425746272,-2.3022026386226058,-1.5648085545575268,-0.7276538943418727,-0.2438614968100037,0
140,-14.449435917545593,6.618114515742299,1.1282280089956396,0.40893487174819704,-1.9584645996444923,-1.0138142736127955,-0.976625951002978,-0.7722546493725686,0
141,2.849007176409377,-10.524768770362282,0.38189370043628745,0.47432863807215964,-0.6681537789745404,-0.08929875307809099,0.512571925270882,1.718795628841349,0
142,-13.102679104904235,-0.23992298865850115,1.1395863353000122,0.33421913071352627,-2.3685855743004147,1.1142173468825884,0.21545567497361895,0.45072032754786073,0
143,-1.0239964602678144,-10.706255780807751,2.41387196007605,-0.354808310126304,-0.8211496790274588,-0.05081193413300367,-0.31743245539455667,0.3234643878060449,0
144,1.2308945050260705,-10.63116691633807,1.5162408679729054,0.23263321987536978,-0.688337682962304,0.07474095811365056,-0.03825289075321203,1.128568975555273,0
145,-14.06377683606705,6.256786304583592,-0.55757654262853,0.7272256062226965,-1.911681497739916,-0.5801122990883925,0.1975344559886123,0.5807457429882806,0
146,14.631207348599093,-0.9599029447174372,2.2737342773088494,1.918416464296181,-3.261273861189121,-2.6895442873454227,0.07553280071685098,0.16862741299322992,0
147,-7.216043038726449,21.529960214041868,-0.4051777666202052,4.394166369198104,1.5749404006914083,-3.9966119045118087,-2.553795017755397,2.4424286193297826,0
148,-8.010833329674863,-7.14954294941213,1.2336281166939855,-1.0804594131210723,-1.4752479278972679,0.4669418414197428,0.44074910331151923,0.08731102557906734,0
149,-9.083756536442314,-3.928192683231263,0.9495696925354981,0.3870027263937724,-2.0362840722808073,0.8768065607675044,0.032796731942928314,0.7616382093037312,0
150,-6.716880492399785,-7.670903739762171,3.0147167478652697,-0.43950348748010915,-1.2124075978931275,0.8152235761147841,-0.6829696333777013,-0.17600731835779354,0
151,-11.368970282660387,-4.634892249783597,0.7214468923804153,-0.44888761018490075,-2.50169907398008,0.45108223882215936,0.8876054032061254,0.4792782789360038,0
152,6.274046676890213,-7.8336590634281995,0.41763775830818517,0.9765766816065043,-1.1355223707879634,-0.6262744970923816,0.50305474855895,1.6079486314411064,0
153,-1.9564118211140178,-9.810150844154185,1.7522174468990404,-0.5311979505368705,-1.0180432281897114,-0.024787015129672615,0.04259016795509951,0.43470873156713485,0
154,-4.2311174066716974,-8.409216400790399,-0.25625060665303934,-0.5296856249570084,-1.258291174331095,0.5270515332849552,1.1611420316821817,1.0886487905182505,0
155,13.313844997078773,-0.08673721862590289,1.8842417905328204,1.880520723707288,-1.8981194298547508,-2.150893189158027,-0.421633020410368,0.24852429153880906,0
156,-14.158435033150425,3.7899259854204113,1.5051419296938386,0.5573425771377702,-2.401850220662958,0.14763337649852826,-0.5384313356806714,-0.14657322907454615,0
157,6.883834739334903,-9.221171904522587,1.883888626918657,0.7213892964300475,-0.4890912571856949,-1.2841458709782467,-0.47373948971673974,0.7580221928017723,0
158,-10.394454094574987,-5.513949497851197,2.9606597708060023,-0.7703631747470845,-2.328914872219653,0.03480973162944956,-0.4038372771503558,-0.7729253092393219,0
159,-13.426231432673767,14.858128885091375,-0.5798119183068855,3.200625934099328,-1.5420706454396838,-1.7742224536668787,-0.9345594094968268,1.6147088954495414,0
160,-4.57628401663149,-10.293040922416534,1.9310850232907746,-0.27142902096586674,-1.4487659271666655,0.8537947528096421,0.13244942163943652,0.8303796652250471,0
161,-8.664258887825223,-7.624907164555197,1.1698302522797275,-0.46448860905401745,-2.140134199865185,0.8187041372253681,0.591425492069825,0.689075074065305,0
162,7.364731781570378,-9.470020904145722,1.924255181014661,0.1952311276604437,-0.9387889629870645,-2.119971527639078,-0.23834323583113504,0.3032646841132002,0
163,4.605254033725833,-10.283089809431209,1.670774476728089,0.8556138013719476,-0.7732029628260235,-0.4420973492632154,-0.10709637864078125,1.3010815465640675,0
164,-3.7082486443461553,-9.06087855500056,1.6671015616551004,-1.1918181734817037,-1.0646921387572026,-0.4543502038239033,0.26006533226975925,-0.17819833923448714,0
165,-13.886241272637573,2.439406687758482,0.7772780063792013,0.3707341794190868,-2.4101201452197274,0.09897341855160224,-0.23030910571041385,0.19911768477650332,0
166,-14.51373764340725,8.481278710343501,0.22506628714555665,1.4422911223177306,-2.164168272897185,-0.7184290729599341,-0.3237519253163117,0.5052585686018487,0
167,5.992916773569393,-9.931941332725868,0.5816605076249102,1.3825315545151147,-1.1486024918649376,-0.43591207912478613,0.42673395230789524,2.1215464862134374,0
168,-12.884783310231006,-0.29987205963885755,0.9550868910174721,-0.38032979822208823,-2.0111487942411843,0.54710457951417,0.11500081881641822,-0.00576532428471721,0
169,-14.75698092264459,9.668328777626451,0.8031736553532185,1.8790439623217305,-2.5696950078981287,-1.0655765072217132,-0.6642215504757258,0.5734508077175136,0
170,13.178572441085388,-2.451274769541228,2.083849954630626,2.239986070513364,-1.5005766733978234,-2.303425789221861,-0.8174325668165281,0.5718402932765124,0
171,-7.62527508419439,-8.920750905730838,2.8789469292092624,-0.3959180092943406,-2.579081760109476,0.3485328311712197,0.08749694719896084,0.11088137225708239,0
172,-11.94653254396598,-3.196541934046323,1.30616124382085,0.05519640455232899,-2.3645583478400165,0.8936919481662815,0.11282003172069066,0.38293138261117937,0
173,-8.897221729846358,-7.384519948533205,1.1059290348252475,-1.211362570334202,-1.572858521155808,0.5150336434079423,0.6093814136487701,-0.02360063874311169,0
174,-13.34291637618334,2.9482800552398967,1.3689097408887714,-0.5041805436227282,-1.8794231613053807,-1.0650995778788457,-0.456147059605053,-0.9365826619752067,0
175,9.30598479936992,-7.7834288550924215,1.6618909426705644,0.6346633857680553,-1.6697970587022064,-2.257875026478651,0.12061411746675255,0.5369900249398065,0
